Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2026-01-24T08:45+02:00,4586,2138,150.13
2026-01-24T09:00+02:00,4692,2960,153.5
2026-01-24T09:15+02:00,4692,2960,166.73
2026-01-24T09:30+02:00,4692,2960,152.03
2026-01-24T09:45+02:00,4692,2960,131.34
2026-01-24T10:00+02:00,4557,3481,152.01
2026-01-24T10:15+02:00,4557,3481,141.48
2026-01-24T10:30+02:00,4557,3481,130.3
2026-01-24T10:45+02:00,4557,3481,122.52
2026-01-24T11:00+02:00,4637,3499,96.91
2026-01-24T11:15+02:00,4637,3499,95.97
2026-01-24T11:30+02:00,4637,3499,118.43
2026-01-24T11:45+02:00,4637,3499,133.36
2026-01-24T12:00+02:00,4509,3251,128.13
2026-01-24T12:15+02:00,4509,3251,133.06
2026-01-24T12:30+02:00,4509,3251,131.59
2026-01-24T12:45+02:00,4509,3251,128.14
2026-01-24T13:00+02:00,4646,3158,121.8
2026-01-24T13:15+02:00,4646,3158,121.52
2026-01-24T13:30+02:00,4646,3158,122.21
2026-01-24T13:45+02:00,4646,3158,122.23
2026-01-24T14:00+02:00,4573,2974,118.7
2026-01-24T14:15+02:00,4573,2974,119.45
2026-01-24T14:30+02:00,4573,2974,118.55
2026-01-24T14:45+02:00,4573,2974,119.64
2026-01-24T15:00+02:00,4679,2421,107.21
2026-01-24T15:15+02:00,4679,2421,129.38
2026-01-24T15:30+02:00,4679,2421,137.16
2026-01-24T15:45+02:00,4679,2421,149.87
2026-01-24T16:00+02:00,4802,2081,127.73
2026-01-24T16:15+02:00,4802,2081,140
2026-01-24T16:30+02:00,4802,2081,140.73
2026-01-24T16:45+02:00,4802,2081,153.17
2026-01-24T17:00+02:00,5007,2284,148.95
2026-01-24T17:15+02:00,5007,2284,141.81
2026-01-24T17:30+02:00,5007,2284,128.84
2026-01-24T17:45+02:00,5007,2284,152
2026-01-24T18:00+02:00,5171,2651,145.96
2026-01-24T18:15+02:00,5171,2651,151.59
2026-01-24T18:30+02:00,5171,2651,151.68
2026-01-24T18:45+02:00,5171,2651,151.16
2026-01-24T19:00+02:00,5156,2791,150.99
2026-01-24T19:15+02:00,5156,2791,151.86
2026-01-24T19:30+02:00,5156,2791,152.01
2026-01-24T19:45+02:00,5156,2791,150.26
2026-01-24T20:00+02:00,4842,2993,152.01
2026-01-24T20:15+02:00,4842,2993,150.34
2026-01-24T20:30+02:00,4842,2993,152.01
2026-01-24T20:45+02:00,4842,2993,138.49
2026-01-24T21:00+02:00,5038,2960,161.62
2026-01-24T21:15+02:00,5038,2960,152.01
2026-01-24T21:30+02:00,5038,2960,141.74
2026-01-24T21:45+02:00,5038,2960,122.67
2026-01-24T22:00+02:00,4980,2841,136.17
2026-01-24T22:15+02:00,4980,2841,135.42
2026-01-24T22:30+02:00,4980,2841,131.3
2026-01-24T22:45+02:00,4980,2841,124.19
2026-01-24T23:00+02:00,4681,2335,130.96
2026-01-24T23:15+02:00,4681,2335,140
2026-01-24T23:30+02:00,4681,2335,130.71
2026-01-24T23:45+02:00,4681,2335,123.09
2026-01-25T00:00+02:00,4447,2263,133.24
2026-01-25T00:15+02:00,4447,2263,123.32
2026-01-25T00:30+02:00,4447,2263,120.93
2026-01-25T00:45+02:00,4447,2263,115.84
2026-01-25T01:00+02:00,3748,2496,96.38
2026-01-25T01:15+02:00,3748,2496,103.33
2026-01-25T01:30+02:00,3748,2496,102.37
2026-01-25T01:45+02:00,3748,2496,102.42
2026-01-25T02:00+02:00,3340,2519,102.21
2026-01-25T02:15+02:00,3340,2519,102.14
2026-01-25T02:30+02:00,3340,2519,102.13
2026-01-25T02:45+02:00,3340,2519,102.14
2026-01-25T03:00+02:00,2800,2577,102.45
2026-01-25T03:15+02:00,2800,2577,102.06
2026-01-25T03:30+02:00,2800,2577,102.1
2026-01-25T03:45+02:00,2800,2577,103.89
2026-01-25T04:00+02:00,2709,2645,103.2
2026-01-25T04:15+02:00,2709,2645,104.02
2026-01-25T04:30+02:00,2709,2645,105.78
2026-01-25T04:45+02:00,2709,2645,104.51
2026-01-25T05:00+02:00,2799,2816,102.43
2026-01-25T05:15+02:00,2799,2816,101.66
2026-01-25T05:30+02:00,2799,2816,103.89
2026-01-25T05:45+02:00,2799,2816,104.25
2026-01-25T06:00+02:00,2580,3098,101.35
2026-01-25T06:15+02:00,2580,3098,105.71
2026-01-25T06:30+02:00,2580,3098,103.6
2026-01-25T06:45+02:00,2580,3098,103.96
2026-01-25T07:00+02:00,2693,3103,103.24
2026-01-25T07:15+02:00,2693,3103,102.39
2026-01-25T07:30+02:00,2693,3103,102.37
2026-01-25T07:45+02:00,2693,3103,107.49
2026-01-25T08:00+02:00,2730,3386,103.8
2026-01-25T08:15+02:00,2730,3386,105.64
2026-01-25T08:30+02:00,2730,3386,110.13
2026-01-25T08:45+02:00,2730,3386,113.07
2026-01-25T09:00+02:00,2664,4094,115.04
2026-01-25T09:15+02:00,2664,4094,121.92
2026-01-25T09:30+02:00,2664,4094,122.38
2026-01-25T09:45+02:00,2664,4094,120.93
2026-01-25T10:00+02:00,2701,4732,119.26
2026-01-25T10:15+02:00,2701,4732,108.41
2026-01-25T10:30+02:00,2701,4732,114.37
2026-01-25T10:45+02:00,2701,4732,112.25
2026-01-25T11:00+02:00,2264,5023,131.59
2026-01-25T11:15+02:00,2264,5023,131.77
2026-01-25T11:30+02:00,2264,5023,130.35
2026-01-25T11:45+02:00,2264,5023,119.47
2026-01-25T12:00+02:00,2093,5827,112.72
2026-01-25T12:15+02:00,2093,5827,93.75
2026-01-25T12:30+02:00,2093,5827,84.48
2026-01-25T12:45+02:00,2093,5827,81.51
2026-01-25T13:00+02:00,1918,5952,76.05
2026-01-25T13:15+02:00,1918,5952,75
2026-01-25T13:30+02:00,1918,5952,75
2026-01-25T13:45+02:00,1918,5952,70
2026-01-25T14:00+02:00,1940,5548,70
2026-01-25T14:15+02:00,1940,5548,70
2026-01-25T14:30+02:00,1940,5548,75
2026-01-25T14:45+02:00,1940,5548,89.91
2026-01-25T15:00+02:00,2172,4963,83.7
2026-01-25T15:15+02:00,2172,4963,104.39
2026-01-25T15:30+02:00,2172,4963,130.93
2026-01-25T15:45+02:00,2172,4963,135.96
2026-01-25T16:00+02:00,2851,4127,117.63
2026-01-25T16:15+02:00,2851,4127,121.96
2026-01-25T16:30+02:00,2851,4127,135.9
2026-01-25T16:45+02:00,2851,4127,137.77
2026-01-25T17:00+02:00,3015,4036,125.85
2026-01-25T17:15+02:00,3015,4036,131
2026-01-25T17:30+02:00,3015,4036,135.33
2026-01-25T17:45+02:00,3015,4036,138.71
2026-01-25T18:00+02:00,3223,4294,138.59
2026-01-25T18:15+02:00,3223,4294,137.43
2026-01-25T18:30+02:00,3223,4294,138.51
2026-01-25T18:45+02:00,3223,4294,140.81
2026-01-25T19:00+02:00,3613,4413,141.06
2026-01-25T19:15+02:00,3613,4413,140.02
2026-01-25T19:30+02:00,3613,4413,116.73
2026-01-25T19:45+02:00,3613,4413,100.06
2026-01-25T20:00+02:00,3651,4303,99.1
2026-01-25T20:15+02:00,3651,4303,98.05
2026-01-25T20:30+02:00,3651,4303,96.67
2026-01-25T20:45+02:00,3651,4303,93.62
2026-01-25T21:00+02:00,3531,4277,88.4
2026-01-25T21:15+02:00,3531,4277,91.17
2026-01-25T21:30+02:00,3531,4277,95.87
2026-01-25T21:45+02:00,3531,4277,91.81
2026-01-25T22:00+02:00,3235,4414,87.51
2026-01-25T22:15+02:00,3235,4414,92.19
2026-01-25T22:30+02:00,3235,4414,91.23
2026-01-25T22:45+02:00,3235,4414,87.43
2026-01-25T23:00+02:00,2736,4286,82.55
2026-01-25T23:15+02:00,2736,4286,79.91
2026-01-25T23:30+02:00,2736,4286,45
2026-01-25T23:45+02:00,2736,4286,0.01
2026-01-26T00:00+02:00,2366,4050,30
2026-01-26T00:15+02:00,2366,4050,78.4
2026-01-26T00:30+02:00,2366,4050,82.11
2026-01-26T00:45+02:00,2366,4050,81.59
2026-01-26T01:00+02:00,2084,3732,92.97
2026-01-26T01:15+02:00,2084,3732,91.81
2026-01-26T01:30+02:00,2084,3732,90.84
2026-01-26T01:45+02:00,2084,3732,90.03
2026-01-26T02:00+02:00,2116,3772,87.16
2026-01-26T02:15+02:00,2116,3772,86.49
2026-01-26T02:30+02:00,2116,3772,85.79
2026-01-26T02:45+02:00,2116,3772,84.9
2026-01-26T03:00+02:00,2028,3799,85.95
2026-01-26T03:15+02:00,2028,3799,85.66
2026-01-26T03:30+02:00,2028,3799,85.26
2026-01-26T03:45+02:00,2028,3799,85
2026-01-26T04:00+02:00,2012,3722,85
2026-01-26T04:15+02:00,2012,3722,85.77
2026-01-26T04:30+02:00,2012,3722,85.9
2026-01-26T04:45+02:00,2012,3722,86.15
2026-01-26T05:00+02:00,2012,3821,85.33
2026-01-26T05:15+02:00,2012,3821,85.85
2026-01-26T05:30+02:00,2012,3821,86.15
2026-01-26T05:45+02:00,2012,3821,87.31
2026-01-26T06:00+02:00,2233,4107,91.05
2026-01-26T06:15+02:00,2233,4107,91.04
2026-01-26T06:30+02:00,2233,4107,85.94
2026-01-26T06:45+02:00,2233,4107,86.77
2026-01-26T07:00+02:00,2858,4317,93.05
2026-01-26T07:15+02:00,2858,4317,97.85
2026-01-26T07:30+02:00,2858,4317,116.03
2026-01-26T07:45+02:00,2858,4317,120.12
2026-01-26T08:00+02:00,3409,4435,97.49
2026-01-26T08:15+02:00,3409,4435,119.31
2026-01-26T08:30+02:00,3409,4435,112.67
2026-01-26T08:45+02:00,3409,4435,117.62
2026-01-26T09:00+02:00,4135,4409,120.12
2026-01-26T09:15+02:00,4135,4409,121.59
2026-01-26T09:30+02:00,4135,4409,120.84
2026-01-26T09:45+02:00,4135,4409,116.19
2026-01-26T10:00+02:00,4310,4454,117.66
2026-01-26T10:15+02:00,4310,4454,116.67
2026-01-26T10:30+02:00,4310,4454,97.56
2026-01-26T10:45+02:00,4310,4454,93.97
2026-01-26T11:00+02:00,4376,4380,88.59
2026-01-26T11:15+02:00,4376,4380,94
2026-01-26T11:30+02:00,4376,4380,93.23
2026-01-26T11:45+02:00,4376,4380,108.61
2026-01-26T12:00+02:00,4458,4046,99.09
2026-01-26T12:15+02:00,4458,4046,94.64
2026-01-26T12:30+02:00,4458,4046,93.76
2026-01-26T12:45+02:00,4458,4046,91.88
2026-01-26T13:00+02:00,4496,4300,95.37
2026-01-26T13:15+02:00,4496,4300,97.15
2026-01-26T13:30+02:00,4496,4300,92.74
2026-01-26T13:45+02:00,4496,4300,93.43
2026-01-26T14:00+02:00,4448,4486,88.1
2026-01-26T14:15+02:00,4448,4486,88.62
2026-01-26T14:30+02:00,4448,4486,88.55
2026-01-26T14:45+02:00,4448,4486,90.06
2026-01-26T15:00+02:00,4356,4209,87.52
2026-01-26T15:15+02:00,4356,4209,87.9
2026-01-26T15:30+02:00,4356,4209,88.78
2026-01-26T15:45+02:00,4356,4209,90.93
2026-01-26T16:00+02:00,4473,3909,94.15
2026-01-26T16:15+02:00,4473,3909,144.67
2026-01-26T16:30+02:00,4473,3909,209.84
2026-01-26T16:45+02:00,4473,3909,207.75
2026-01-26T17:00+02:00,4812,4178,158.33
2026-01-26T17:15+02:00,4812,4178,154.99
2026-01-26T17:30+02:00,4812,4178,153.65
2026-01-26T17:45+02:00,4812,4178,158.49
2026-01-26T18:00+02:00,5020,4408,117.11
2026-01-26T18:15+02:00,5020,4408,120.93
2026-01-26T18:30+02:00,5020,4408,133.07
2026-01-26T18:45+02:00,5020,4408,135.45
2026-01-26T19:00+02:00,5065,4465,172.41
2026-01-26T19:15+02:00,5065,4465,157.72
2026-01-26T19:30+02:00,5065,4465,153.72
2026-01-26T19:45+02:00,5065,4465,132.18
2026-01-26T20:00+02:00,5031,4422,131.92
2026-01-26T20:15+02:00,5031,4422,152.86
2026-01-26T20:30+02:00,5031,4422,121.24
2026-01-26T20:45+02:00,5031,4422,120.93
2026-01-26T21:00+02:00,4513,4464,114.79
2026-01-26T21:15+02:00,4513,4464,97.45
2026-01-26T21:30+02:00,4513,4464,96.11
2026-01-26T21:45+02:00,4513,4464,95.05
2026-01-26T22:00+02:00,3988,4243,112.53
2026-01-26T22:15+02:00,3988,4243,96.9
2026-01-26T22:30+02:00,3988,4243,95.32
2026-01-26T22:45+02:00,3988,4243,95.43
2026-01-26T23:00+02:00,3837,3603,97
2026-01-26T23:15+02:00,3837,3603,113.42
2026-01-26T23:30+02:00,3837,3603,99.41
2026-01-26T23:45+02:00,3837,3603,99.72
2026-01-27T00:00+02:00,3606,3087,95.56
2026-01-27T00:15+02:00,3606,3087,94.78
2026-01-27T00:30+02:00,3606,3087,93.37
2026-01-27T00:45+02:00,3606,3087,91.87
2026-01-27T01:00+02:00,3412,2859,83.9
2026-01-27T01:15+02:00,3412,2859,83.72
2026-01-27T01:30+02:00,3412,2859,83.59
2026-01-27T01:45+02:00,3412,2859,83.39
2026-01-27T02:00+02:00,3668,2523,83.75
2026-01-27T02:15+02:00,3668,2523,84.05
2026-01-27T02:30+02:00,3668,2523,84.34
2026-01-27T02:45+02:00,3668,2523,84.45
2026-01-27T03:00+02:00,3832,2274,85.27
2026-01-27T03:15+02:00,3832,2274,85.57
2026-01-27T03:30+02:00,3832,2274,86.6
2026-01-27T03:45+02:00,3832,2274,88.07
2026-01-27T04:00+02:00,3827,2259,89.14
2026-01-27T04:15+02:00,3827,2259,89.1
2026-01-27T04:30+02:00,3827,2259,88.94
2026-01-27T04:45+02:00,3827,2259,97.18
2026-01-27T05:00+02:00,3514,2626,84.58
2026-01-27T05:15+02:00,3514,2626,85.12
2026-01-27T05:30+02:00,3514,2626,85.56
2026-01-27T05:45+02:00,3514,2626,85.19
2026-01-27T06:00+02:00,3442,3172,85.83
2026-01-27T06:15+02:00,3442,3172,96.49
2026-01-27T06:30+02:00,3442,3172,96.51
2026-01-27T06:45+02:00,3442,3172,97.9
2026-01-27T07:00+02:00,4233,3364,99.86
2026-01-27T07:15+02:00,4233,3364,117.15
2026-01-27T07:30+02:00,4233,3364,148.02
2026-01-27T07:45+02:00,4233,3364,218.88
2026-01-27T08:00+02:00,4406,3747,214.83
2026-01-27T08:15+02:00,4406,3747,249.48
2026-01-27T08:30+02:00,4406,3747,136.12
2026-01-27T08:45+02:00,4406,3747,135.57
2026-01-27T09:00+02:00,4227,4183,284.06
2026-01-27T09:15+02:00,4227,4183,219.38
2026-01-27T09:30+02:00,4227,4183,140
2026-01-27T09:45+02:00,4227,4183,128.4
2026-01-27T10:00+02:00,4015,4102,140
2026-01-27T10:15+02:00,4015,4102,140
2026-01-27T10:30+02:00,4015,4102,204.11
2026-01-27T10:45+02:00,4015,4102,183.14
2026-01-27T11:00+02:00,4063,4280,174.76
2026-01-27T11:15+02:00,4063,4280,135.28
2026-01-27T11:30+02:00,4063,4280,117.42
2026-01-27T11:45+02:00,4063,4280,105
2026-01-27T12:00+02:00,4226,4289,114.52
2026-01-27T12:15+02:00,4226,4289,105
2026-01-27T12:30+02:00,4226,4289,101.07
2026-01-27T12:45+02:00,4226,4289,100.99
2026-01-27T13:00+02:00,4086,4302,101.33
2026-01-27T13:15+02:00,4086,4302,101.22
2026-01-27T13:30+02:00,4086,4302,100.97
2026-01-27T13:45+02:00,4086,4302,100
2026-01-27T14:00+02:00,4145,4168,96.15
2026-01-27T14:15+02:00,4145,4168,97.07
2026-01-27T14:30+02:00,4145,4168,99.74
2026-01-27T14:45+02:00,4145,4168,100.76
2026-01-27T15:00+02:00,4196,3653,96.45
2026-01-27T15:15+02:00,4196,3653,101.74
2026-01-27T15:30+02:00,4196,3653,131.75
2026-01-27T15:45+02:00,4196,3653,160.85
2026-01-27T16:00+02:00,4373,3431,107.22
2026-01-27T16:15+02:00,4373,3431,115.95
2026-01-27T16:30+02:00,4373,3431,131.01
2026-01-27T16:45+02:00,4373,3431,211.75
2026-01-27T17:00+02:00,4512,3331,102.19
2026-01-27T17:15+02:00,4512,3331,142.71
2026-01-27T17:30+02:00,4512,3331,177.6
2026-01-27T17:45+02:00,4512,3331,257.65
2026-01-27T18:00+02:00,4699,3120,177.6
2026-01-27T18:15+02:00,4699,3120,201.14
2026-01-27T18:30+02:00,4699,3120,273.38
2026-01-27T18:45+02:00,4699,3120,242.8
2026-01-27T19:00+02:00,4807,3091,262
2026-01-27T19:15+02:00,4807,3091,268.01
2026-01-27T19:30+02:00,4807,3091,263.34
2026-01-27T19:45+02:00,4807,3091,247.44
2026-01-27T20:00+02:00,4762,3102,253.34
2026-01-27T20:15+02:00,4762,3102,240.75
2026-01-27T20:30+02:00,4762,3102,232.56
2026-01-27T20:45+02:00,4762,3102,206.86
2026-01-27T21:00+02:00,4872,3081,231.96
2026-01-27T21:15+02:00,4872,3081,198.97
2026-01-27T21:30+02:00,4872,3081,130.69
2026-01-27T21:45+02:00,4872,3081,102.78
2026-01-27T22:00+02:00,4999,3136,166.46
2026-01-27T22:15+02:00,4999,3136,153.14
2026-01-27T22:30+02:00,4999,3136,143.4
2026-01-27T22:45+02:00,4999,3136,120.92
2026-01-27T23:00+02:00,4545,2793,105.06
2026-01-27T23:15+02:00,4545,2793,103.18
2026-01-27T23:30+02:00,4545,2793,103.51
2026-01-27T23:45+02:00,4545,2793,100.41
2026-01-28T00:00+02:00,4185,2540,86.18
2026-01-28T00:15+02:00,4185,2540,85.73
2026-01-28T00:30+02:00,4185,2540,86.2
2026-01-28T00:45+02:00,4185,2540,84.7
2026-01-28T01:00+02:00,4219,1991,91.82
2026-01-28T01:15+02:00,4219,1991,90.49
2026-01-28T01:30+02:00,4219,1991,89.36
2026-01-28T01:45+02:00,4219,1991,87.91
2026-01-28T02:00+02:00,4145,2111,88.98
2026-01-28T02:15+02:00,4145,2111,88.4
2026-01-28T02:30+02:00,4145,2111,85.54
2026-01-28T02:45+02:00,4145,2111,84.83
2026-01-28T03:00+02:00,3864,2286,86.45
2026-01-28T03:15+02:00,3864,2286,85.85
2026-01-28T03:30+02:00,3864,2286,85.61
2026-01-28T03:45+02:00,3864,2286,85.62
2026-01-28T04:00+02:00,3752,2395,85.37
2026-01-28T04:15+02:00,3752,2395,84.49
2026-01-28T04:30+02:00,3752,2395,84.36
2026-01-28T04:45+02:00,3752,2395,84.54
2026-01-28T05:00+02:00,3530,2610,82.94
2026-01-28T05:15+02:00,3530,2610,83.06
2026-01-28T05:30+02:00,3530,2610,82.76
2026-01-28T05:45+02:00,3530,2610,83.39
2026-01-28T06:00+02:00,3649,2990,84.4
2026-01-28T06:15+02:00,3649,2990,86.25
2026-01-28T06:30+02:00,3649,2990,84.87
2026-01-28T06:45+02:00,3649,2990,85.35
2026-01-28T07:00+02:00,4156,3359,98.12
2026-01-28T07:15+02:00,4156,3359,99.3
2026-01-28T07:30+02:00,4156,3359,100.93
2026-01-28T07:45+02:00,4156,3359,102.16
2026-01-28T08:00+02:00,3914,4085,113.69
2026-01-28T08:15+02:00,3914,4085,99.96
2026-01-28T08:30+02:00,3914,4085,95
2026-01-28T08:45+02:00,3914,4085,85.79
2026-01-28T09:00+02:00,3029,4995,95
2026-01-28T09:15+02:00,3029,4995,84.26
2026-01-28T09:30+02:00,3029,4995,82.49
2026-01-28T09:45+02:00,3029,4995,77.68
2026-01-28T10:00+02:00,2720,5308,81.27
2026-01-28T10:15+02:00,2720,5308,75.99
2026-01-28T10:30+02:00,2720,5308,86.59
2026-01-28T10:45+02:00,2720,5308,80
2026-01-28T11:00+02:00,2169,5661,80
2026-01-28T11:15+02:00,2169,5661,71.59
2026-01-28T11:30+02:00,2169,5661,42.5
2026-01-28T11:45+02:00,2169,5661,71.58
2026-01-28T12:00+02:00,2107,5716,71.58
2026-01-28T12:15+02:00,2107,5716,25
2026-01-28T12:30+02:00,2107,5716,75.99
2026-01-28T12:45+02:00,2107,5716,76
2026-01-28T13:00+02:00,2609,5248,80
2026-01-28T13:15+02:00,2609,5248,80
2026-01-28T13:30+02:00,2609,5248,83.76
2026-01-28T13:45+02:00,2609,5248,93.95
2026-01-28T14:00+02:00,3434,4504,83.36
2026-01-28T14:15+02:00,3434,4504,91.78
2026-01-28T14:30+02:00,3434,4504,96.26
2026-01-28T14:45+02:00,3434,4504,101.7
2026-01-28T15:00+02:00,3974,4013,102.44
2026-01-28T15:15+02:00,3974,4013,104.91
2026-01-28T15:30+02:00,3974,4013,111.4
2026-01-28T15:45+02:00,3974,4013,114.33
2026-01-28T16:00+02:00,4277,4025,99.98
2026-01-28T16:15+02:00,4277,4025,104.16
2026-01-28T16:30+02:00,4277,4025,95.91
2026-01-28T16:45+02:00,4277,4025,100.18
2026-01-28T17:00+02:00,4375,4206,95.36
2026-01-28T17:15+02:00,4375,4206,115.22
2026-01-28T17:30+02:00,4375,4206,133.45
2026-01-28T17:45+02:00,4375,4206,147.25
2026-01-28T18:00+02:00,4333,4692,155.99
2026-01-28T18:15+02:00,4333,4692,153.55
2026-01-28T18:30+02:00,4333,4692,152.17
2026-01-28T18:45+02:00,4333,4692,131.12
2026-01-28T19:00+02:00,4083,4968,157.84
2026-01-28T19:15+02:00,4083,4968,157.84
2026-01-28T19:30+02:00,4083,4968,154.7
2026-01-28T19:45+02:00,4083,4968,136.8
2026-01-28T20:00+02:00,3837,5165,123.25
2026-01-28T20:15+02:00,3837,5165,115.27
2026-01-28T20:30+02:00,3837,5165,96.04
2026-01-28T20:45+02:00,3837,5165,95
2026-01-28T21:00+02:00,3968,4724,97.44
2026-01-28T21:15+02:00,3968,4724,96.1
2026-01-28T21:30+02:00,3968,4724,95
2026-01-28T21:45+02:00,3968,4724,95.44
2026-01-28T22:00+02:00,3536,4439,89.06
2026-01-28T22:15+02:00,3536,4439,85.2
2026-01-28T22:30+02:00,3536,4439,85.23
2026-01-28T22:45+02:00,3536,4439,84.18
2026-01-28T23:00+02:00,2948,4209,86.11
2026-01-28T23:15+02:00,2948,4209,84.4
2026-01-28T23:30+02:00,2948,4209,83.52
2026-01-28T23:45+02:00,2948,4209,82.24
2026-01-29T00:00+02:00,2492,4010,80
2026-01-29T00:15+02:00,2492,4010,80
2026-01-29T00:30+02:00,2492,4010,80.2
2026-01-29T00:45+02:00,2492,4010,80
2026-01-29T01:00+02:00,2256,3785,77.95
2026-01-29T01:15+02:00,2256,3785,78.16
2026-01-29T01:30+02:00,2256,3785,50
2026-01-29T01:45+02:00,2256,3785,53.5
2026-01-29T02:00+02:00,2128,3833,78.15
2026-01-29T02:15+02:00,2128,3833,78.22
2026-01-29T02:30+02:00,2128,3833,79.53
2026-01-29T02:45+02:00,2128,3833,83.67
2026-01-29T03:00+02:00,2054,3843,85.08
2026-01-29T03:15+02:00,2054,3843,84.96
2026-01-29T03:30+02:00,2054,3843,84.97
2026-01-29T03:45+02:00,2054,3843,83.48
2026-01-29T04:00+02:00,2099,3714,84.17
2026-01-29T04:15+02:00,2099,3714,84.78
2026-01-29T04:30+02:00,2099,3714,84.99
2026-01-29T04:45+02:00,2099,3714,85.04
2026-01-29T05:00+02:00,2094,3789,79.58
2026-01-29T05:15+02:00,2094,3789,81.46
2026-01-29T05:30+02:00,2094,3789,85.16
2026-01-29T05:45+02:00,2094,3789,86.26
2026-01-29T06:00+02:00,2476,3838,95
2026-01-29T06:15+02:00,2476,3838,95.92
2026-01-29T06:30+02:00,2476,3838,115.55
2026-01-29T06:45+02:00,2476,3838,130.65
2026-01-29T07:00+02:00,2992,3857,98.8
2026-01-29T07:15+02:00,2992,3857,95
2026-01-29T07:30+02:00,2992,3857,95
2026-01-29T07:45+02:00,2992,3857,100.53
2026-01-29T08:00+02:00,3554,4131,108.5
2026-01-29T08:15+02:00,3554,4131,101.03
2026-01-29T08:30+02:00,3554,4131,117.84
2026-01-29T08:45+02:00,3554,4131,127
2026-01-29T09:00+02:00,4020,4439,170.69
2026-01-29T09:15+02:00,4020,4439,178.52
2026-01-29T09:30+02:00,4020,4439,155.11
2026-01-29T09:45+02:00,4020,4439,155.1
2026-01-29T10:00+02:00,3739,4796,131.45
2026-01-29T10:15+02:00,3739,4796,100.31
2026-01-29T10:30+02:00,3739,4796,94.55
2026-01-29T10:45+02:00,3739,4796,92.38
2026-01-29T11:00+02:00,3703,5034,92
2026-01-29T11:15+02:00,3703,5034,89.38
2026-01-29T11:30+02:00,3703,5034,97.25
2026-01-29T11:45+02:00,3703,5034,97.74
2026-01-29T12:00+02:00,3921,5183,97.99
2026-01-29T12:15+02:00,3921,5183,97.9
2026-01-29T12:30+02:00,3921,5183,98.79
2026-01-29T12:45+02:00,3921,5183,98.94
2026-01-29T13:00+02:00,3671,5396,99.95
2026-01-29T13:15+02:00,3671,5396,98.99
2026-01-29T13:30+02:00,3671,5396,98.96
2026-01-29T13:45+02:00,3671,5396,98.59
2026-01-29T14:00+02:00,,4225,95
2026-01-29T14:15+02:00,,4225,95
2026-01-29T14:30+02:00,,4225,85.75
2026-01-29T14:45+02:00,,4225,95
2026-01-29T15:00+02:00,3663,4806,81.61
2026-01-29T15:15+02:00,3663,4806,83.52
2026-01-29T15:30+02:00,3663,4806,84.68
2026-01-29T15:45+02:00,3663,4806,86.15
2026-01-29T16:00+02:00,4270,4209,98.87
2026-01-29T16:15+02:00,4270,4209,96.68
2026-01-29T16:30+02:00,4270,4209,95
2026-01-29T16:45+02:00,4270,4209,95
2026-01-29T17:00+02:00,4582,3799,95
2026-01-29T17:15+02:00,4582,3799,98.48
2026-01-29T17:30+02:00,4582,3799,99.1
2026-01-29T17:45+02:00,4582,3799,103.19
2026-01-29T18:00+02:00,4732,4053,106.14
2026-01-29T18:15+02:00,4732,4053,111.84
2026-01-29T18:30+02:00,4732,4053,127.05
2026-01-29T18:45+02:00,4732,4053,111.3
2026-01-29T19:00+02:00,4733,4373,145.75
2026-01-29T19:15+02:00,4733,4373,131.98
2026-01-29T19:30+02:00,4733,4373,131.02
2026-01-29T19:45+02:00,4733,4373,130.18
2026-01-29T20:00+02:00,4723,4309,99.69
2026-01-29T20:15+02:00,4723,4309,100.05
2026-01-29T20:30+02:00,4723,4309,98.48
2026-01-29T20:45+02:00,4723,4309,98.59
2026-01-29T21:00+02:00,4660,4120,95.7
2026-01-29T21:15+02:00,4660,4120,97.65
2026-01-29T21:30+02:00,4660,4120,97.73
2026-01-29T21:45+02:00,4660,4120,97.33
2026-01-29T22:00+02:00,4295,3702,95
2026-01-29T22:15+02:00,4295,3702,97.92
2026-01-29T22:30+02:00,4295,3702,95.87
2026-01-29T22:45+02:00,4295,3702,95
2026-01-29T23:00+02:00,3470,3640,84.59
2026-01-29T23:15+02:00,3470,3640,83.56
2026-01-29T23:30+02:00,3470,3640,82.17
2026-01-29T23:45+02:00,3470,3640,79.91
2026-01-30T00:00+02:00,2949,3579,78.64
2026-01-30T00:15+02:00,2949,3579,77.26
2026-01-30T00:30+02:00,2949,3579,52.5
2026-01-30T00:45+02:00,2949,3579,0.01
2026-01-30T01:00+02:00,2228,3818,83.35
2026-01-30T01:15+02:00,2228,3818,81.64
2026-01-30T01:30+02:00,2228,3818,79.67
2026-01-30T01:45+02:00,2228,3818,79.12
2026-01-30T02:00+02:00,2090,3890,78.79
2026-01-30T02:15+02:00,2090,3890,78.63
2026-01-30T02:30+02:00,2090,3890,78.42
2026-01-30T02:45+02:00,2090,3890,77.98
2026-01-30T03:00+02:00,2053,3930,50
2026-01-30T03:15+02:00,2053,3930,82.59
2026-01-30T03:30+02:00,2053,3930,85
2026-01-30T03:45+02:00,2053,3930,84.93
2026-01-30T04:00+02:00,2215,3594,84.79
2026-01-30T04:15+02:00,2215,3594,85.08
2026-01-30T04:30+02:00,2215,3594,85.36
2026-01-30T04:45+02:00,2215,3594,86.36
